"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TMAX","TMIN"
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-11-15",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-11-16",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-11-17",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-11-18",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-11-19",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-11-20",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-11-21",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-11-22",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-11-23",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-11-24",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-11-25",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-11-26",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-11-27",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-11-28",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-11-29",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-11-30",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-12-01",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-12-05",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-12-13",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-12-14",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-12-15",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-12-16",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-12-17",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-12-18",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-12-19",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-12-20",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-12-21",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-12-22",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-12-23",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-12-24",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-12-25",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-12-26",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2015-12-28",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2016-01-01",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2016-01-02",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2016-01-03",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2016-01-04",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2016-01-05",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2016-01-06",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2016-01-07",,
"US1TXKF0009","FORNEY 0.8 SSW, TX US","32.741117","-96.470583","142.3","2016-01-08",,
