"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TMAX","TMIN"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-02-14","1.7","-12.1"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-02-15","-7.1","-14.3"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-02-16","-10.5","-18.8"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-02-17","-3.8","-26.0"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-02-18","-6.0","-16.0"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-02-19","-12.7","-24.3"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-02-20","-6.6","-26.6"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-02-21","1.1","-6.6"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-02-22","0.6","-13.8"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-02-23","-6.6","-23.8"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-02-24","-1.0","-28.8"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-02-25","2.2","-11.0"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-02-26","-3.8","-17.1"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-02-27","-5.5","-17.1"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-02-28","-2.1","-17.1"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-03-01","1.1","-5.5"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-03-02","0.6","-7.1"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-03-03","8.3","-3.8"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-03-04","3.9","-4.3"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-03-05","-4.3","-14.9"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-03-06","-0.5","-17.7"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-03-07","10.6","-5.5"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-03-08","11.7","-5.5"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-03-09","13.9","-4.3"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-03-10","10.0","5.0"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-03-11","17.8","3.9"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-03-12","15.6","0.0"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-03-13","11.7","4.4"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-03-14","16.7","2.8"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-03-15","17.8","-1.6"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-03-16","24.4","6.1"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-03-17","16.7","0.0"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-03-18","9.4","-4.9"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-03-19","11.7","3.3"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-03-20","9.4","4.4"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-03-21","20.0","3.9"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-03-22","11.1","0.0"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-03-23","8.3","-1.0"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-03-24","8.9","-0.5"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-03-25","20.0","5.6"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-03-26","10.6","2.8"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-03-27","3.9","-3.8"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-03-28","3.3","-8.2"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-03-29","11.1","-8.2"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-03-30","16.1","0.0"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-03-31","20.6","2.2"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-04-01","20.0","-2.7"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-04-02","20.6","6.1"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-04-03","18.9","6.7"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-04-04","13.3","0.0"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-04-05","18.9","-0.5"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-04-06","21.1","3.3"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-04-07","21.1","11.1"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-04-08","23.9","10.6"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-04-09","26.1","14.4"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-04-10","22.8","10.0"
"USW00053855","HAMILTON BUTLER CO REGIONAL AIRPORT, OH US","39.36119","-84.52063","184.7","2015-04-11","16.7","2.2"
